block,n_tx,gas_used,mode,cores,repeat,elapsed_ms,tps,occ_aborts,abort_rate,wait_admissions,speculate_executions,region_promotions,cascade_validations_scheduled,independent_txs_skipped_by_fence,bayes_wait_decisions,bayes_speculate_decisions,bayes_conflict_updates,bayes_success_updates,wave_promotions,mean_wait_posterior,bind_hits,wait_hard_count,spec_read_count,selective_invalidate_count,tx_full_retry,region_validate_fail,soft_edge_revokes,selective_fallback_full,ok,error
14383540,722,30059751,specfence,2,0,18.323749,39402.41704904384,5,0.006925207756232687,447,181,56,0,2614,1541,5363,63,10162,56,0.3088699444236432,6,608,3166,5,5,7,0,0,True,
14383540,722,30059751,specfence,2,1,17.523346,41202.17679888305,5,0.006925207756232687,433,179,56,0,2614,1532,5362,62,9212,56,0.3088123058020249,0,608,3182,5,5,6,0,0,True,
14383540,722,30059751,specfence,2,2,18.691454999999998,38627.27647473137,4,0.00554016620498615,359,181,55,462,1637,1447,5337,59,8228,55,0.30886308699228837,6,609,3214,4,4,4,0,0,True,
14383540,722,30059751,specfence,4,0,15.179056,47565.54030764496,12,0.01662049861495845,483,184,57,2968,3993,1626,5594,72,20207,57,0.31626512284893477,11,666,3328,13,12,15,0,0,True,
14383540,722,30059751,specfence,4,1,15.383717,46932.74063738952,14,0.019390581717451522,500,185,60,2968,4500,1642,5729,73,19184,60,0.31662645323137273,10,667,3440,15,14,17,4,0,True,
14383540,722,30059751,specfence,4,2,15.154346,47643.09855403855,15,0.02077562326869806,493,185,57,2837,5634,1633,5676,75,22084,57,0.3176389440320944,7,666,3390,16,15,18,0,0,True,
14383540,722,30059751,specfence,8,0,16.854652,42836.83816195078,31,0.04293628808864266,595,197,60,6773,10424,1709,6919,101,29505,60,0.36472170842735196,8,783,4419,31,31,42,1,0,True,
14383540,722,30059751,specfence,8,1,15.86761,45501.49644464415,34,0.04709141274238227,571,199,60,8999,8206,1704,6612,99,32764,60,0.3307421754469406,7,763,4136,37,34,44,5,0,True,
14383540,722,30059751,specfence,8,2,14.676177000000001,49195.372882188596,34,0.04709141274238227,556,194,61,5948,11331,1744,6294,98,27583,61,0.33394815996975324,7,772,3875,35,34,42,5,0,True,
15199017,866,30028395,sequential,1,0,8.302048,104311.61082181169,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,sequential,1,1,7.982182000000001,108491.63800073713,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,sequential,1,2,7.777661,111344.52890142679,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,1,0,9.920221999999999,87296.43348707318,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,1,1,12.727672,68040.72260818789,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,1,2,11.626771,74483.27656922115,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,2,0,6.514371,132936.85606791507,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,2,1,6.413762,135022.1601612283,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,2,2,6.449942999999999,134264.75241719192,1,0.0011547344110854503,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,4,0,4.76284,181824.28970950106,5,0.005773672055427252,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,4,1,4.914893,176199.1563193746,8,0.009237875288683603,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,4,2,4.707992,183942.53855996355,6,0.006928406466512702,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,8,0,3.9379239999999998,219912.82716477007,14,0.016166281755196306,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,8,1,3.810595,227261.09702028162,11,0.012702078521939953,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,occ,8,2,3.890018,222621.07784591228,9,0.010392609699769052,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,1,0,11.432898,75746.32433526477,0,0.0,0,124,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,1,1,11.726251,73851.3954715791,0,0.0,0,124,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,1,2,13.174145999999999,65734.81119762905,0,0.0,0,124,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,2,0,7.673565,112854.97679370671,1,0.0011547344110854503,300,125,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,2,1,7.286039000000001,118857.44778472911,1,0.0011547344110854503,284,125,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,2,2,7.692952,112570.57108896559,1,0.0011547344110854503,316,125,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,4,0,6.357793,136210.78886965965,3,0.003464203233256351,573,127,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,4,1,6.086342,142285.7933385932,3,0.003464203233256351,563,127,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,4,2,5.859611,147791.38069062948,4,0.004618937644341801,560,128,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,8,0,5.775754,149937.13374911743,9,0.010392609699769052,635,131,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,8,1,6.5763560000000005,131683.8686956728,6,0.006928406466512702,658,129,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,pcc,8,2,5.921906,146236.7014944175,8,0.009237875288683603,619,130,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
15199017,866,30028395,specfence,1,0,22.636922000000002,38256.084462366394,0,0.0,0,178,40,0,0,1376,5183,40,3546,40,0.30769230769231654,0,702,3095,0,0,0,0,0,True,
15199017,866,30028395,specfence,1,1,23.502341,36847.39320223462,0,0.0,0,178,40,0,0,1376,5183,40,3546,40,0.30769230769231654,0,702,3095,0,0,0,0,0,True,
15199017,866,30028395,specfence,1,2,23.551415,36770.61441955823,0,0.0,0,178,40,0,0,1376,5183,40,3546,40,0.30769230769231654,0,702,3095,0,0,0,0,0,True,
15199017,866,30028395,specfence,2,0,16.477274,52557.23731971684,1,0.0011547344110854503,312,173,40,0,761,1704,5509,41,6515,40,0.307692307692316,0,711,3116,1,1,1,0,0,True,
15199017,866,30028395,specfence,2,1,15.038966,57583.74611658807,1,0.0011547344110854503,305,174,40,0,761,1696,5494,42,5917,40,0.30769230769231626,0,710,3116,1,1,2,0,0,True,
15199017,866,30028395,specfence,2,2,15.184463000000001,57031.980650221216,1,0.0011547344110854503,309,174,40,0,761,1698,5507,42,5984,40,0.3076923076923162,0,709,3117,1,1,2,0,0,True,
15199017,866,30028395,specfence,4,0,13.589068,63727.696410084936,3,0.003464203233256351,580,173,41,762,1620,1975,5832,45,15362,41,0.3077423841980816,0,716,3170,4,3,5,1,0,True,
15199017,866,30028395,specfence,4,1,13.494033,64176.51416741014,2,0.0023094688221709007,582,174,41,0,1621,1975,5820,43,15415,41,0.3077423841980816,0,711,3153,2,2,3,1,0,True,
15199017,866,30028395,specfence,4,2,13.549798000000001,63912.39190429259,3,0.003464203233256351,590,173,41,762,1620,1978,5852,45,15363,41,0.3077423082478705,0,711,3175,3,3,5,1,0,True,
15199017,866,30028395,specfence,8,0,14.785536,58570.75455363945,8,0.009237875288683603,639,174,44,1589,4794,2037,6053,49,28601,44,0.3198061143569238,0,726,3306,9,8,10,4,0,True,
15199017,866,30028395,specfence,8,1,13.714953,63142.761043366314,7,0.008083140877598153,633,175,43,1589,4041,2033,6022,47,26654,43,0.30774095555207204,0,719,3296,8,7,8,3,0,True,
15199017,866,30028395,specfence,8,2,13.371967999999999,64762.344630199535,9,0.010392609699769052,627,179,43,1589,5646,2018,6064,51,27563,43,0.30783280148988795,1,716,3325,10,9,12,3,0,True,
14029313,724,30074554,sequential,1,0,7.233943,100083.73026992334,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,sequential,1,1,6.998451,103451.46375962338,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,sequential,1,2,6.451481,112222.29438480869,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,1,0,9.658766,74957.8155221899,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,1,1,9.75909,74187.24491730274,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,1,2,9.747721,74273.77127433171,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,2,0,5.87248,123286.92477454159,3,0.004143646408839779,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,2,1,5.955029,121577.91339051414,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,2,2,5.600403,129276.41100113688,2,0.0027624309392265192,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,4,0,4.1743049999999995,173442.0460411973,11,0.015193370165745856,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,4,1,3.931631,184147.49502178613,8,0.011049723756906077,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,4,2,3.9147629999999998,184940.95300277436,9,0.012430939226519336,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,8,0,2.9913629999999998,242030.1381009259,22,0.03038674033149171,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,8,1,3.3285419999999997,217512.65268697226,22,0.03038674033149171,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,occ,8,2,3.417674,211839.98239738488,15,0.020718232044198894,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,1,0,10.431678999999999,69403.97610010815,0,0.0,0,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,1,1,12.970709000000001,55818.07440132995,0,0.0,0,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,1,2,10.597417,68318.53460140334,0,0.0,0,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,2,0,7.080125,102258.08160166664,0,0.0,144,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,2,1,6.789466,106635.77960328544,0,0.0,137,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,2,2,6.534703,110793.09954867115,0,0.0,154,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,4,0,4.850552,149261.36241813304,0,0.0,312,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,4,1,4.960922,145940.6134585466,0,0.0,343,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,4,2,4.884272999999999,148230.86260739315,1,0.0013812154696132596,307,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,8,0,4.117886,175818.36893979093,1,0.0013812154696132596,432,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,8,1,4.031845,179570.3951912834,1,0.0013812154696132596,438,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,pcc,8,2,3.984255,181715.27675813923,1,0.0013812154696132596,435,159,21,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
14029313,724,30074554,specfence,1,0,24.388151999999998,29686.54615569068,0,0.0,0,433,55,0,0,586,5226,55,3900,55,0.3076923076923108,0,330,2916,0,0,0,0,0,True,
14029313,724,30074554,specfence,1,1,20.793825,34818.02891002497,0,0.0,0,433,55,0,0,586,5226,55,3900,55,0.3076923076923108,0,330,2916,0,0,0,0,0,True,
14029313,724,30074554,specfence,1,2,22.60411,32029.573382893643,0,0.0,0,433,55,0,0,586,5226,55,3900,55,0.3076923076923108,0,330,2916,0,0,0,0,0,True,
14029313,724,30074554,specfence,2,0,14.511004,49893.17072753891,1,0.0013812154696132596,79,425,55,0,643,692,5312,56,5192,55,0.3076923076923124,0,339,2945,1,1,1,0,0,True,
14029313,724,30074554,specfence,2,1,16.65801,43462.57446117513,3,0.004143646408839779,79,428,55,0,1426,686,5342,58,5248,55,0.30769230769231226,0,339,2960,3,3,3,0,0,True,
14029313,724,30074554,specfence,2,2,15.719673,46056.93769838596,1,0.0013812154696132596,81,426,55,0,643,688,5321,56,4904,55,0.3076923076923123,0,338,2946,1,1,1,0,0,True,
14029313,724,30074554,specfence,4,0,11.228403,64479.338691352634,5,0.006906077348066298,230,426,55,0,1887,849,5537,60,9021,55,0.3076923076923139,0,351,2994,5,5,5,0,0,True,
14029313,724,30074554,specfence,4,1,11.091768,65273.6335631975,4,0.0055248618784530384,223,424,55,0,1214,839,5526,59,8163,55,0.3076923076923138,0,348,2990,4,4,5,0,0,True,
14029313,724,30074554,specfence,4,2,10.949251,66123.24441187804,2,0.0027624309392265192,215,424,55,0,1022,828,5482,57,8587,55,0.30769230769231376,0,341,2966,2,2,2,0,0,True,
14029313,724,30074554,specfence,8,0,10.165137,71223.83102165765,15,0.020718232044198894,278,431,58,435,4764,904,5719,73,16484,58,0.307911115433246,0,368,3089,15,15,18,2,0,True,
14029313,724,30074554,specfence,8,1,9.861382,73417.70149457753,11,0.015193370165745856,269,428,56,800,3908,898,5665,66,20078,56,0.30780244254632444,0,358,3061,11,11,11,1,0,True,
14029313,724,30074554,specfence,8,2,9.856121,73456.8903932896,17,0.023480662983425413,284,436,55,1373,2201,893,5839,72,16024,55,0.30769230769231426,0,383,3171,17,17,17,0,0,True,
19434587,390,28904241,sequential,1,0,20.230121,19278.184248131784,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,sequential,1,1,21.635413999999997,18026.001258861976,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,sequential,1,2,19.335841,20169.797631248624,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,1,0,23.888337999999997,16325.957879531008,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,1,1,23.861542999999998,16344.290895186452,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,1,2,25.951552,15028.002949496045,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,2,0,15.034876,25939.688494936705,35,0.08974358974358974,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,2,1,16.735968,23303.103830026444,35,0.08974358974358974,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,2,2,14.064297999999999,27729.78786427876,34,0.08717948717948718,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,4,0,11.574022,33696.1516057253,116,0.29743589743589743,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,4,1,11.61669,33572.38593781878,96,0.24615384615384617,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,4,2,11.908477000000001,32749.779841704356,104,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,8,0,12.526976000000001,31132.812899138626,166,0.4256410256410256,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,8,1,14.336108,27204.03613030817,184,0.4717948717948718,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,occ,8,2,11.363544999999998,34320.27593501852,156,0.4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,1,0,24.58202,15865.254360707542,0,0.0,0,178,49,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,1,1,26.110251,14936.66223277593,0,0.0,0,178,49,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,1,2,24.946444000000003,15633.490689093804,0,0.0,0,178,49,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,2,0,14.827722,26302.084703233577,21,0.05384615384615385,99,187,53,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,2,1,14.78548,26377.229552236382,25,0.0641025641025641,111,189,51,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,2,2,14.949754,26087.38578574604,13,0.03333333333333333,89,185,49,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,4,0,14.080233,27698.40527496953,72,0.18461538461538463,250,216,53,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,4,1,13.699361999999999,28468.479043038646,69,0.17692307692307693,257,216,54,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,4,2,12.81488,30433.371205973053,76,0.19487179487179487,243,221,53,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,8,0,15.194842,25666.604496446886,103,0.2641025641025641,343,237,53,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,8,1,13.593931999999999,28689.271065943245,104,0.26666666666666666,351,237,51,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,pcc,8,2,12.587401999999999,30983.359393781182,98,0.2512820512820513,323,233,54,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,True,
19434587,390,28904241,specfence,1,0,39.796347000000004,9799.894447598419,0,0.0,0,365,77,0,0,56,5325,77,4993,77,0.3076923076923079,0,258,3826,0,0,0,0,0,True,
19434587,390,28904241,specfence,1,1,37.579661,10377.954181119409,0,0.0,0,365,77,0,0,56,5325,77,4993,77,0.3076923076923079,0,258,3826,0,0,0,0,0,True,
19434587,390,28904241,specfence,1,2,40.360898999999996,9662.817470938891,0,0.0,0,365,77,0,0,56,5325,77,4993,77,0.3076923076923079,0,258,3826,0,0,0,0,0,True,
19434587,390,28904241,specfence,2,0,27.828451,14014.434364312983,32,0.08205128205128205,37,387,79,974,7286,194,6127,118,7283,79,0.47916343368270753,4,473,4439,32,32,39,0,0,True,
19434587,390,28904241,specfence,2,1,27.994688,13931.214378956465,33,0.08461538461538462,41,387,82,657,7769,183,6090,124,7384,82,0.4673601908380769,10,464,4392,33,33,46,3,0,True,
19434587,390,28904241,specfence,2,2,28.098593,13879.698531524336,28,0.07179487179487179,34,384,81,519,6911,194,5994,129,7656,81,0.47857950916556913,4,469,4335,28,28,48,0,0,True,
19434587,390,28904241,specfence,4,0,46.712035,8349.026112863634,108,0.27692307692307694,245,451,87,11617,14094,296,9106,226,10656,87,0.5861079410443379,19,901,6733,123,108,144,3,0,True,
19434587,390,28904241,specfence,4,1,26.445949,14747.060126297605,95,0.24358974358974358,219,439,85,10037,11518,286,8703,233,10975,85,0.5571165222827431,13,857,6457,139,95,149,0,0,True,
19434587,390,28904241,specfence,4,2,44.68973,8726.837239786413,110,0.28205128205128205,231,455,93,15574,10648,275,8901,241,11301,93,0.5837447071156425,15,839,6556,130,110,161,10,0,True,
19434587,390,28904241,specfence,8,0,46.884828000000006,8318.255961182154,131,0.33589743589743587,442,471,84,18134,14288,341,11879,257,24527,84,0.6146762317767337,34,1147,9038,147,131,178,0,0,True,
19434587,390,28904241,specfence,8,1,43.512228,8962.997711815631,146,0.37435897435897436,369,488,83,19838,14412,346,10838,261,25792,83,0.6177760815057423,24,1102,8089,154,146,179,0,0,True,
19434587,390,28904241,specfence,8,2,50.735040000000005,7686.9950235576825,132,0.3384615384615385,483,472,83,19303,13028,327,12047,264,25647,83,0.5817172277102387,40,1183,9114,151,132,182,0,0,True,
